Id,Label,timeset,description,url,cluster,weight<links>,weight<total_link_strength>,weight<citations>,weight<norm._citations>,score<pub._year>,score<citations>,score<norm._citations>,grain for green,beijing-tianjin sandstorm source control,stimulated
993,hansen (2014),,"<table><tr><td>Authors:</td><td>hansen, vd; nestlerode, ja</td></tr><tr><td>Title:</td><td>carbon sequestration in wetland soils of the northern gulf of mexico coastal region</td></tr><tr><td>Source:</td><td>wetlands ecology and management, 22(3), 289-303</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s11273-013-9330-6,1,103,127,12,0.978,2014,12,0.978,,,
994,hartmann (2014),,"<table><tr><td>Authors:</td><td>hartmann, j; moosdorf, n; renforth, p</td></tr><tr><td>Title:</td><td>carbon dioxide efficiency of terrestrial enhanced weathering</td></tr><tr><td>Source:</td><td>environmental science & technology, 48(9), 4809-4816</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1021/es4052022,2,75,194,16,1.304,2014,16,1.304,,,
995,carr (2014),,"<table><tr><td>Authors:</td><td>carr, w; preston, c; yung, l</td></tr><tr><td>Title:</td><td>swimming upstream: engaging the american public early on climate engineering</td></tr><tr><td>Source:</td><td>bulletin of the atomic scientists, 70(3), 38-48</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1177/0096340214531180,2,33,44,2,0.163,2014,2,0.163,,,
996,heydarpour (2014),,"<table><tr><td>Authors:</td><td>heydarpour, e; mahmoodabadi, m</td></tr><tr><td>Title:</td><td>sequestration of organic carbon influenced by the application of straw residue and farmyard manure in two different soils</td></tr><tr><td>Source:</td><td>international agrophysics, 28(2), 169-176</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.2478/intag-2014-0005,3,55,60,10,0.815,2014,10,0.815,,,
997,chen (2014),,"<table><tr><td>Authors:</td><td>chen, gs; dang, ya; li, sq; lu, cq; pan, sf; ren, w; tao, b; tian, hq; wang, gd; yang, j</td></tr><tr><td>Title:</td><td>climate and land use controls on soil organic carbon in the loess plateau region of china</td></tr><tr><td>Source:</td><td>plos one, 9(5)</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1371/journal.pone.0095548,1,350,622,21,1.7115,2014,21,1.7115,,,
998,ceschia (2014),,"<table><tr><td>Authors:</td><td>ceschia, e; churkina, g; dolman, aj; don, a; erb, k; estel, s; ferlicoq, m; gielen, b; grunwald, t; houghton, ra; jammet, m; klumpp, k; knohl, a; kolb, t; kuemmerle, t; laurila, t; lohila, a; loustau, d; luyssaert, s; mcgrath, mj; meyfroidt, p; moors, ej; naudts, k; novick, k; otto, j; pilegaard, k; pio, ca; pongratz, j; rambal, s; rebmann, c; ryder, j; stoy, pc; suyker, ae; varlagin, a; wattenbach, m</td></tr><tr><td>Title:</td><td>land management and land-cover change have impacts of similar magnitude on surface temperature</td></tr><tr><td>Source:</td><td>nature climate change, 4(5), 389-393</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1038/nclimate2196,1,90,127,90,7.3352,2014,90,7.3352,,,
999,brown (2014),,"<table><tr><td>Authors:</td><td>brown, rc; dumortier, j; hayes, dj; kauffman, n; laird, da</td></tr><tr><td>Title:</td><td>producing energy while sequestering carbon? the relationship between biochar and agricultural productivity</td></tr><tr><td>Source:</td><td>biomass & bioenergy, 63, 167-176</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.biombioe.2014.01.049,6,163,410,14,1.141,2014,14,1.141,,,
1000,albaladejo (2014),,"<table><tr><td>Authors:</td><td>albaladejo, j; garcia-franco, n; goberna, m; martinez-mena, m; wiesmeier, m</td></tr><tr><td>Title:</td><td>carbon dynamics after afforestation of semiarid shrublands: implications of site preparation techniques</td></tr><tr><td>Source:</td><td>forest ecology and management, 319, 107-115</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.foreco.2014.01.043,1,264,606,10,0.815,2014,10,0.815,,,
1001,glatz (2014),,"<table><tr><td>Authors:</td><td>glatz, g; he, jj; kirchofer, a; rochana, p; wilcox, j</td></tr><tr><td>Title:</td><td>revisiting film theory to consider approaches for enhanced solvent-process design for carbon capture</td></tr><tr><td>Source:</td><td>energy & environmental science, 7(5), 1769-1785</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1039/c4ee00001c,2,167,235,6,0.489,2014,6,0.489,,,
1002,blundell (2014),,"<table><tr><td>Authors:</td><td>blundell, jr; lampitt, rs; popova, ee; robinson, j; srokosz, m; yool, a</td></tr><tr><td>Title:</td><td>how deep is deep enough? ocean iron fertilization and carbon sequestration in the southern ocean</td></tr><tr><td>Source:</td><td>geophysical research letters, 41(7), 2489-2495</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1002/2013gl058799,4,134,192,10,0.815,2014,10,0.815,,,
1003,cormos (2014),,"<table><tr><td>Authors:</td><td>cormos, cc</td></tr><tr><td>Title:</td><td>renewable hydrogen production concepts from bioethanol reforming with carbon capture</td></tr><tr><td>Source:</td><td>international journal of hydrogen energy, 39(11), 5597-5606</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.ijhydene.2014.01.114,2,23,25,11,0.8965,2014,11,0.8965,,,
1004,bright (2014),,"<table><tr><td>Authors:</td><td>bright, rm; guest, g; singh, b; stromman, ah</td></tr><tr><td>Title:</td><td>life cycle assessment of electric and fuel cell vehicle transport based on forest biomass</td></tr><tr><td>Source:</td><td>journal of industrial ecology, 18(2), 176-186</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1111/jiec.12098,2,66,90,5,0.4075,2014,5,0.4075,,,
1005,chen (2014),,"<table><tr><td>Authors:</td><td>chen, yl; gao, yh; jia, rl; li, g; liu, lc; li, xr; wang, zr; wei, yp; yang, ht</td></tr><tr><td>Title:</td><td>carbon sequestration capacity of shifting sand dune after establishing new vegetation in the tengger desert, northern china</td></tr><tr><td>Source:</td><td>science of the total environment, 478, 1-11</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.scitotenv.2014.01.063,1,391,699,6,0.489,2014,6,0.489,,,
1006,bibas (2014),,"<table><tr><td>Authors:</td><td>bibas, r; mejean, a</td></tr><tr><td>Title:</td><td>potential and limitations of bioenergy for low carbon transitions</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 731-761</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0962-6,2,114,171,5,0.4075,2014,5,0.4075,,,
1007,forster (2014),,"<table><tr><td>Authors:</td><td>forster, h; jones, c; sands, r; schumacher, k</td></tr><tr><td>Title:</td><td>bio-electricity and land use in the future agricultural resources model (farm)</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 719-730</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0943-9,2,46,48,6,0.489,2014,6,0.489,,,
1008,bauer (2014),,"<table><tr><td>Authors:</td><td>bauer, n; dietrich, jp; edenhofer, o; humpenoder, f; klein, d; kriegler, e; leimbach, m; lotze-campen, h; luderer, g; popp, a; strefler, j</td></tr><tr><td>Title:</td><td>the value of bioenergy in low stabilization scenarios: an assessment using remind-magpie</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 705-718</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0940-z,2,150,342,22,1.793,2014,22,1.793,,,
1009,calvin (2014),,"<table><tr><td>Authors:</td><td>calvin, k; clarke, l; edmonds, j; kyle, p; patel, p; wise, m</td></tr><tr><td>Title:</td><td>trade-offs of different land and bioenergy policies on the path to achieving climate targets</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 691-704</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0897-y,2,111,189,22,1.793,2014,22,1.793,,,
1010,beltran (2014),,"<table><tr><td>Authors:</td><td>beltran, am; deetman, s; den elzen, mgj; hof, af; lucas, pl; van den berg, m; van vliet, j; van vuuren, dp</td></tr><tr><td>Title:</td><td>the impact of technology availability on the timing and costs of emission reductions for achieving long-term climate targets</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 559-569</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0961-7,2,133,258,7,0.5705,2014,7,0.5705,,,
1011,blanford (2014),,"<table><tr><td>Authors:</td><td>blanford, g; merrick, j; richels, r; rose, s</td></tr><tr><td>Title:</td><td>trade-offs between mitigation costs and temperature change</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 527-541</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0869-2,2,91,112,9,0.7335,2014,9,0.7335,,,
1012,bauer (2014),,"<table><tr><td>Authors:</td><td>bauer, n; calvin, k; dietrich, jp; humpenoder, f; klein, d; kriegler, e; kyle, p; lotze-campen, h; popp, a; rose, sk; stehfest, e; van vliet, j; van vuuren, dp; wise, m</td></tr><tr><td>Title:</td><td>land-use transition for bioenergy and climate stabilization: model comparison of drivers, impacts and interactions with other land use based mitigation options</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 495-509</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0926-x,2,134,249,52,4.2381,2014,52,4.2381,,,
1013,bibas (2014),,"<table><tr><td>Authors:</td><td>bibas, r; calvin, k; kriegler, e; popp, a; rose, sk; van vuuren, dp; weyant, j</td></tr><tr><td>Title:</td><td>bioenergy in energy transformation and climate management</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 477-493</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0965-3,2,136,253,40,3.2601,2014,40,3.2601,,,
1014,clarke (2014),,"<table><tr><td>Authors:</td><td>clarke, l; krey, v; kriegler, e; luderer, g</td></tr><tr><td>Title:</td><td>getting from here to there - energy technology transformation pathways in the emf27 scenarios</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 369-382</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0947-5,2,17,20,41,3.3416,2014,41,3.3416,,,
1015,blanford (2014),,"<table><tr><td>Authors:</td><td>blanford, gj; clarke, l; edmonds, j; fawcett, a; krey, v; kriegler, e; luderer, g; riahi, k; richels, r; rose, sk; tavoni, m; van vuuren, dp; weyant, jp</td></tr><tr><td>Title:</td><td>the role of technology for achieving climate policy objectives: overview of the emf 27 study on global technology and climate policy strategies</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 353-367</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0953-7,2,89,149,114,9.2913,2014,114,9.2913,,,
1016,he (2014),,"<table><tr><td>Authors:</td><td>he, xh; huang, sm; iizumi, t; jiang, gy; liu, h; murphy, dv; peng, c; shirato, y; wang, jz; xu, mg; yang, xy; zhang, wj</td></tr><tr><td>Title:</td><td>soil organic carbon sequestration in upland soils of northern china under variable fertilizer management and climate change scenarios</td></tr><tr><td>Source:</td><td>global biogeochemical cycles, 28(3), 319-333</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1002/2013gb004746,3,282,469,17,1.3855,2014,17,1.3855,,,
1017,lal (2014),,"<table><tr><td>Authors:</td><td>lal, r; lorenz, k</td></tr><tr><td>Title:</td><td>soil organic carbon sequestration in agroforestry systems. a review</td></tr><tr><td>Source:</td><td>agronomy for sustainable development, 34(2), 443-454</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s13593-014-0212-y,1,364,920,29,2.3636,2014,29,2.3636,,,
1018,derevschikov (2014),,"<table><tr><td>Authors:</td><td>derevschikov, vs; kardash, ty; okunev, ag; trubitsyn, da; veselovskaya, jv</td></tr><tr><td>Title:</td><td>direct co2 capture from ambient air using k2co3/y2o3 composite sorbent</td></tr><tr><td>Source:</td><td>fuel, 127, 212-218</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.fuel.2013.09.060,5,132,371,10,0.815,2014,10,0.815,,,
1019,alig (2014),,"<table><tr><td>Authors:</td><td>alig, rj; haim, d; white, em</td></tr><tr><td>Title:</td><td>permanence of agricultural afforestation for carbon sequestration under stylized carbon markets in the.us</td></tr><tr><td>Source:</td><td>forest policy and economics, 41, 12-21</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.forpol.2013.12.008,1,30,37,2,0.163,2014,2,0.163,,,
1020,ho (2014),,"<table><tr><td>Authors:</td><td>ho, mt; khorshidi, z; wiley, de</td></tr><tr><td>Title:</td><td>the impact of biomass quality and quantity on the performance and economics of co-firing plants with and without co2 capture</td></tr><tr><td>Source:</td><td>international journal of greenhouse gas control, 21, 191-202</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.ijggc.2013.12.011,2,32,50,9,0.7335,2014,9,0.7335,,,
1021,cheng (2014),,"<table><tr><td>Authors:</td><td>cheng, lh; chen, hl; lai, jy; rahaman, msa; tung, kl; xu, xh; yao, r; zhang, l</td></tr><tr><td>Title:</td><td>study on microporous supported ionic liquid membranes for carbon dioxide capture</td></tr><tr><td>Source:</td><td>international journal of greenhouse gas control, 21, 82-90</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.ijggc.2013.11.015,5,99,165,7,0.5705,2014,7,0.5705,,,
1022,bao (2014),,"<table><tr><td>Authors:</td><td>bao, yf; ding, gd; gao, gl; yu, mh; zhao, yy</td></tr><tr><td>Title:</td><td>short communication. forestry solutions for mitigating climate change in china</td></tr><tr><td>Source:</td><td>forest systems, 23(1), 183-186</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.5424/fs/2014231-04705,1,36,39,2,0.163,2014,2,0.163,,,
1023,daigneault (2014),,"<table><tr><td>Authors:</td><td>daigneault, a; field, cb; funk, jm; kerr, s</td></tr><tr><td>Title:</td><td>modeling the impact of carbon farming on land use in a new zealand landscape</td></tr><tr><td>Source:</td><td>environmental science & policy, 37, 1-10</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.envsci.2013.08.008,2,36,37,8,0.652,2014,8,0.652,,,
1024,feetham (2014),,"<table><tr><td>Authors:</td><td>feetham, pm; teagle, dah; wright, mj</td></tr><tr><td>Title:</td><td>a quantitative evaluation of the public response to climate engineering</td></tr><tr><td>Source:</td><td>nature climate change, 4(2), 106-110</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1038/nclimate2087,2,25,32,13,1.0595,2014,13,1.0595,,,
1025,bauen (2014),,"<table><tr><td>Authors:</td><td>bauen, a; gross, r; slade, r</td></tr><tr><td>Title:</td><td>global bioenergy resources</td></tr><tr><td>Source:</td><td>nature climate change, 4(2), 99-105</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1038/nclimate2097,2,114,220,38,3.0971,2014,38,3.0971,,,
1026,huang (2014),,"<table><tr><td>Authors:</td><td>huang, zg; li, cq; li, rx; liu, fq; li, w; li, wh; wang, l</td></tr><tr><td>Title:</td><td>amine-tethered adsorbents based on three-dimensional macroporous silica for co2 capture from simulated flue gas and air</td></tr><tr><td>Source:</td><td>acs applied materials & interfaces, 6(6), 4371-4381</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1021/am500089g,5,110,712,24,1.9561,2014,24,1.9561,,,
1027,bull (2014),,"<table><tr><td>Authors:</td><td>bull, l; schirmer, j</td></tr><tr><td>Title:</td><td>assessing the likelihood of widespread landholder adoption of afforestation and reforestation projects</td></tr><tr><td>Source:</td><td>global environmental change-human and policy dimensions, 24, 306-320</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.gloenvcha.2013.11.009,1,102,149,14,1.141,2014,14,1.141,,,
1028,landis (2014),,"<table><tr><td>Authors:</td><td>landis, ae; pang, yl; xue, xb</td></tr><tr><td>Title:</td><td>evaluating agricultural management practices to improve the environmental footprint of corn-derived ethanol</td></tr><tr><td>Source:</td><td>renewable energy, 66, 454-460</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.renene.2013.12.026,3,119,138,9,0.7335,2014,9,0.7335,,,
1030,alberti (2014),,"<table><tr><td>Authors:</td><td>alberti, g; baronti, s; calzolari, c; criscuoli, i; favilli, f; martinez, c; miglietta, f; pusceddu, e; rumpel, c; viola, r</td></tr><tr><td>Title:</td><td>carbon sequestration and fertility after centennial time scale incorporation of charcoal into soil</td></tr><tr><td>Source:</td><td>plos one, 9(3)</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1371/journal.pone.0091114,6,89,174,12,0.978,2014,12,0.978,,,
1031,feng (2014),,"<table><tr><td>Authors:</td><td>feng, ey; keller, dp; oschlies, a</td></tr><tr><td>Title:</td><td>potential climate engineering effectiveness and side effects during a high carbon dioxide-emission scenario</td></tr><tr><td>Source:</td><td>nature communications, 5</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1038/ncomms4304,2,166,310,37,3.0156,2014,37,3.0156,,,
